	code	eps_x	eps_yoy	bvps	roe_x	epcf	net_profits_x	profits_yoy	distrib	report_date	roe_y	net_profit_ratio	gross_profit_rate	net_profits_y	eps_y	business_income	bips	arturnover	arturndays	inventory_turnover	inventory_days	currentasset_turnover	currentasset_days	mbrg	nprg	nav	targ	epsg	seg	currentratio	quickratio	cashratio	icratio	sheqratio	adratio	cf_sales	rateofreturn	cf_nm	cf_liabilities	cashflowratio
2052	300009	0.16	1.31	NaN	8.31	NaN	11573.85	35.98	NaN	08-23	8.23	25.88	76.4117	115.7385	0.1625	447.2089	0.6282	2.2991	78.2915	1.4957	120.345	0.8231	218.6855	25.9364	36.0104	15.7572	5.9674	1.3084	14.2881	1.327	1.1247	20.7054	15202.3925	75.7175	24.2825	0.1665	0.038	0.6473	0.1564	18.9028
2053	300347	0.24	40.71	NaN	6.33	NaN	11962.95	53.07	10派1	08-23	5.08	16.09	43.1515	119.6295	0.2391	743.1945	1.4858	1.5477	116.3016	6418.1247	0.028	0.6267	287.2188	31.3604	63.5915	66.8452	51.2621	40.7059	55.4797	2.5945	2.5943	117.5998	4635.1931	81.3483	18.6517	0.1481	0.034	0.7811	0.1822	22.3675
2054	002280	0.01	-88.89	NaN	0.51	NaN	3145.39	-83.78	NaN	08-23	0.5	0.83	19.9294	31.4539	0.0144	3770.4106	1.7318	2.7117	66.379	4.5482	39.5761	0.5729	314.191	538.9557	-83.4655	20.1373	128.2493	-88.8889	4.1026	1.4202	1.2059	43.988	178.5465	50.1397	49.8603	-0.2677	-0.0701	-30.2522	-0.1406	-16.7744
2055	002376	0.21	50.0	NaN	5.46	NaN	13422.29	60.37	NaN	08-23	5.53	16.98	42.3035	134.2229	0.2125	790.3159	1.2515	1.6898	106.5215	1.1224	160.3706	0.431	417.6334	16.8531	43.2182	9.8514	2.9017	50.0	7.2485	1.6667	1.2846	53.1903	1305.8237	71.3502	28.6498	0.2768	0.0579	1.3753	0.2023	20.8999
2056	300483	0.18	-14.29	NaN	2.73	NaN	1100.71	-13.39	NaN	08-22	2.72	5.73	24.6862	11.0071	0.1789	192.0821	3.1232	1.287	139.8601	2.1765	82.7016	0.5073	354.8196	18.7467	-6.842	2.3987	7.658	-14.2857	2.0559	4.6091	3.879	216.9759	449.2678	83.5076	16.4924	0.2265	0.0899	3.7571	0.5453	55.5167
2057	300483	0.18	-14.29	NaN	2.73	NaN	1100.71	-13.39	NaN	08-22	2.72	5.73	24.6862	11.0071	0.1789	192.0821	3.1232	1.287	139.8601	2.1765	82.7016	0.5073	354.8196	18.7467	-6.842	2.3987	7.658	-14.2857	2.0559	4.6091	3.879	216.9759	449.2678	83.5076	16.4924	0.2265	0.0899	3.7571	0.5453	55.5167
2058	002124	0.19	-39.77	NaN	6.13	NaN	13557.0	-33.32	NaN	08-22	4.64	10.07	24.7376	135.57	0.1753	1346.1386	1.7412	11.5485	15.5864	1.7367	103.6448	0.9751	184.5965	24.6611	-33.4621	134.935	88.8441	-39.7745	136.034	1.8658	1.1537	80.5431	2203.828	75.2789	24.7211	0.0219	0.0075	0.2182	0.0304	3.0887
2059	002124	0.19	-39.77	NaN	6.13	NaN	13557.0	-33.32	NaN	08-22	4.64	10.07	24.7376	135.57	0.1753	1346.1386	1.7412	11.5485	15.5864	1.7367	103.6448	0.9751	184.5965	24.6611	-33.4621	134.935	88.8441	-39.7745	136.034	1.8658	1.1537	80.5431	2203.828	75.2789	24.7211	0.0219	0.0075	0.2182	0.0304	3.0887
2060	600052	0.04	-92.86	NaN	1.54	NaN	3217.57	-93.42	NaN	08-22	1.49	18.18	51.0713	32.1757	0.0369	176.9487	0.2029	1.2842	140.1651	0.0395	4556.962	0.0593	3035.4132	-57.5226	-93.4189	0.0369	-13.5557	-92.8571	0.0369	1.6254	0.3854	11.2266	592.532	47.6687	52.3313	-0.0933	-0.0037	-0.5133	-0.007	-0.9058
2061	600052	0.04	-92.86	NaN	1.54	NaN	3217.57	-93.42	NaN	08-22	1.49	18.18	51.0713	32.1757	0.0369	176.9487	0.2029	1.2842	140.1651	0.0395	4556.962	0.0593	3035.4132	-57.5226	-93.4189	0.0369	-13.5557	-92.8571	0.0369	1.6254	0.3854	11.2266	592.532	47.6687	52.3313	-0.0933	-0.0037	-0.5133	-0.007	-0.9058
2062	300533	0.51	-56.78	NaN	3.36	NaN	5050.38	-43.08	NaN	08-22	3.43	32.38	88.1594	50.5038	0.505	155.9276	1.5592	63.3106	2.8431	NaN	NaN	0.0931	1933.4049	-18.5318	-46.1096	158.4925	103.5279	-56.7797	161.5085	8.1656	8.1656	418.529	-273.5297	88.0167	11.9833	-0.0422	-0.0039	-0.1352	-0.0329	-3.2874
2063	300533	0.51	-56.78	NaN	3.36	NaN	5050.38	-43.08	NaN	08-22	3.43	32.38	88.1594	50.5038	0.505	155.9276	1.5592	63.3106	2.8431	NaN	NaN	0.0931	1933.4049	-18.5318	-46.1096	158.4925	103.5279	-56.7797	161.5085	8.1656	8.1656	418.529	-273.5297	88.0167	11.9833	-0.0422	-0.0039	-0.1352	-0.0329	-3.2874
2064	603085	0.12	-25.0	NaN	2.98	NaN	2786.13	70.01	NaN	08-22	2.96	9.8	30.8936	27.8613	0.1244	284.209	1.2697	1.864	96.5665	2.0548	87.5998	0.3702	486.2237	70.5439	70.0127	129.8495	116.8728	-25.0	129.8495	2.9656	2.5285	141.1786	-8314.8878	78.071	21.929	-0.0297	-0.007	-0.3025	-0.0319	-3.1948
2065	603085	0.12	-25.0	NaN	2.98	NaN	2786.13	70.01	NaN	08-22	2.96	9.8	30.8936	27.8613	0.1244	284.209	1.2697	1.864	96.5665	2.0548	87.5998	0.3702	486.2237	70.5439	70.0127	129.8495	116.8728	-25.0	129.8495	2.9656	2.5285	141.1786	-8314.8878	78.071	21.929	-0.0297	-0.007	-0.3025	-0.0319	-3.1948
2066	600497	0.13	1304.44	NaN	5.99	NaN	54462.82	3148.5	NaN	08-22	5.81	5.94	17.9439	544.6282	0.1263	9161.0141	2.1255	91.9804	1.9569	4.0963	43.9421	1.9431	92.6355	51.2763	6962.2235	-10.1628	-6.1344	1304.4444	-12.5305	0.3325	0.2057	12.7555	251.6326	36.6889	63.3111	0.1907	0.0543	3.2319	0.0858	12.8173
2067	600497	0.13	1304.44	NaN	5.99	NaN	54462.82	3148.5	NaN	08-22	5.81	5.94	17.9439	544.6282	0.1263	9161.0141	2.1255	91.9804	1.9569	4.0963	43.9421	1.9431	92.6355	51.2763	6962.2235	-10.1628	-6.1344	1304.4444	-12.5305	0.3325	0.2057	12.7555	251.6326	36.6889	63.3111	0.1907	0.0543	3.2319	0.0858	12.8173
2068	603208	0.8	-11.11	NaN	7.76	NaN	5943.1	9.41	NaN	08-22	6.48	14.07	32.2369	59.431	0.7353	422.2168	5.2244	3.1044	57.9822	2.2409	80.3249	0.5248	342.9878	29.8358	9.306	145.9505	116.9017	-11.1111	135.6836	3.133	2.6933	52.2607	3454.9959	70.3973	29.6027	0.0053	0.0017	0.038	0.0056	0.676
2069	603208	0.8	-11.11	NaN	7.76	NaN	5943.1	9.41	NaN	08-22	6.48	14.07	32.2369	59.431	0.7353	422.2168	5.2244	3.1044	57.9822	2.2409	80.3249	0.5248	342.9878	29.8358	9.306	145.9505	116.9017	-11.1111	135.6836	3.133	2.6933	52.2607	3454.9959	70.3973	29.6027	0.0053	0.0017	0.038	0.0056	0.676
2070	000099	0.07	-0.87	NaN	1.44	NaN	4132.18	-0.92	NaN	08-22	1.43	7.46	14.6423	41.3218	0.0681	553.6366	0.9134	1.2625	142.5743	1.5	120.0	0.3584	502.2321	5.433	-5.8449	4.5124	6.1853	-0.8721	3.6764	2.2041	1.786	68.5231	322.2619	58.3142	41.6858	0.2539	0.0279	3.3836	0.0669	18.569
2071	000099	0.07	-0.87	NaN	1.44	NaN	4132.18	-0.92	NaN	08-22	1.43	7.46	14.6423	41.3218	0.0681	553.6366	0.9134	1.2625	142.5743	1.5	120.0	0.3584	502.2321	5.433	-5.8449	4.5124	6.1853	-0.8721	3.6764	2.2041	1.786	68.5231	322.2619	58.3142	41.6858	0.2539	0.0279	3.3836	0.0669	18.569
2072	300336	0.27	26.47	NaN	5.11	NaN	14693.76	26.48	NaN	08-22	5.07	22.56	30.4446	146.9376	0.2733	651.1541	1.2113	0.7459	241.3192	0.809	222.4969	0.2258	797.1656	19.1437	27.4884	8.4484	31.5963	26.4692	8.6716	4.0478	3.3355	167.9107	585.9944	57.3539	42.6461	-0.0555	-0.0071	-0.2455	-0.0167	-5.0335
2073	300336	0.27	26.47	NaN	5.11	NaN	14693.76	26.48	NaN	08-22	5.07	22.56	30.4446	146.9376	0.2733	651.1541	1.2113	0.7459	241.3192	0.809	222.4969	0.2258	797.1656	19.1437	27.4884	8.4484	31.5963	26.4692	8.6716	4.0478	3.3355	167.9107	585.9944	57.3539	42.6461	-0.0555	-0.0071	-0.2455	-0.0167	-5.0335
2074	000959	0.18	5687.1	NaN	3.75	NaN	94889.51	5667.78	NaN	08-22	3.62	3.35	12.899	948.8951	0.1793	28256.8906	5.3421	28.4831	6.3195	4.1449	43.4269	1.6573	108.6104	54.3885	3853.1114	15.6162	8.6689	5687.0968	20.3001	0.3525	0.2483	2.5807	243.5603	26.7261	73.2739	0.047	0.0099	1.0202	0.0136	2.3288
2075	000959	0.18	5687.1	NaN	3.75	NaN	94889.51	5667.78	NaN	08-22	3.62	3.35	12.899	948.8951	0.1793	28256.8906	5.3421	28.4831	6.3195	4.1449	43.4269	1.6573	108.6104	54.3885	3853.1114	15.6162	8.6689	5687.0968	20.3001	0.3525	0.2483	2.5807	243.5603	26.7261	73.2739	0.047	0.0099	1.0202	0.0136	2.3288
2076	600622	0.31	51.96	NaN	5.2	NaN	27118.77	103.28	NaN	08-22	5.22	22.95	49.737	271.1877	0.3972	1181.6255	1.731	15.5586	11.5692	0.0916	1965.0655	0.1144	1573.4266	0.249	137.2462	8.8492	6.0948	51.9608	5.7198	1.6439	0.5338	40.1812	3387.7973	47.1127	52.8873	-0.1819	-0.0177	-0.6915	-0.0335	-4.0249
2077	600622	0.31	51.96	NaN	5.2	NaN	27118.77	103.28	NaN	08-22	5.22	22.95	49.737	271.1877	0.3972	1181.6255	1.731	15.5586	11.5692	0.0916	1965.0655	0.1144	1573.4266	0.249	137.2462	8.8492	6.0948	51.9608	5.7198	1.6439	0.5338	40.1812	3387.7973	47.1127	52.8873	-0.1819	-0.0177	-0.6915	-0.0335	-4.0249
2078	000998	0.19	45.66	NaN	4.06	NaN	23402.48	50.88	NaN	08-22	3.98	21.2	45.705	234.0248	0.1862	1103.6283	0.8785	2.8889	62.3075	0.4009	448.9898	0.2208	815.2174	29.1177	107.7686	11.992	11.3805	45.6607	10.662	2.3679	1.677	57.0169	-2300.1456	73.291	26.709	-0.1129	-0.0152	-0.4271	-0.0568	-5.8618
2079	000998	0.19	45.66	NaN	4.06	NaN	23402.48	50.88	NaN	08-22	3.98	21.2	45.705	234.0248	0.1862	1103.6283	0.8785	2.8889	62.3075	0.4009	448.9898	0.2208	815.2174	29.1177	107.7686	11.992	11.3805	45.6607	10.662	2.3679	1.677	57.0169	-2300.1456	73.291	26.709	-0.1129	-0.0152	-0.4271	-0.0568	-5.8618
2080	002317	0.31	0.0	NaN	7.02	NaN	24753.99	11.02	NaN	08-22	7.0	25.77	61.5398	247.5399	0.3039	960.5322	1.1793	2.295	78.4314	1.4994	120.048	0.454	396.4758	17.7484	10.9162	58.814	35.3102	0.0	59.1792	3.2859	2.9147	47.539	262039.5707	84.2286	15.7714	0.1854	0.0421	0.7187	0.2669	28.8258
2081	002317	0.31	0.0	NaN	7.02	NaN	24753.99	11.02	NaN	08-22	7.0	25.77	61.5398	247.5399	0.3039	960.5322	1.1793	2.295	78.4314	1.4994	120.048	0.454	396.4758	17.7484	10.9162	58.814	35.3102	0.0	59.1792	3.2859	2.9147	47.539	262039.5707	84.2286	15.7714	0.1854	0.0421	0.7187	0.2669	28.8258
2082	002028	0.19	0.0	NaN	3.4	NaN	14493.26	0.31	NaN	08-22	3.39	7.74	33.7986	144.9326	0.1906	1871.9387	2.4623	0.8001	224.9719	1.3484	133.4915	0.3426	525.394	10.4961	-1.521	7.513	7.2825	0.0	7.9016	2.7439	2.2334	82.5754	1589.8927	68.5875	31.4125	-0.0749	-0.0218	-0.8944	-0.0694	-7.0714
2083	002028	0.19	0.0	NaN	3.4	NaN	14493.26	0.31	NaN	08-22	3.39	7.74	33.7986	144.9326	0.1906	1871.9387	2.4623	0.8001	224.9719	1.3484	133.4915	0.3426	525.394	10.4961	-1.521	7.513	7.2825	0.0	7.9016	2.7439	2.2334	82.5754	1589.8927	68.5875	31.4125	-0.0749	-0.0218	-0.8944	-0.0694	-7.0714
2084	601567	0.16	-5.88	NaN	3.32	NaN	23159.05	13.65	NaN	08-22	3.27	11.55	32.9785	231.5905	0.1632	2004.142	1.4125	1.477	121.8687	2.0313	88.6132	0.326	552.1472	4.9604	17.5627	14.2436	3.3574	-5.8824	14.2156	1.7544	1.5168	99.0552	12627.3885	62.2492	37.7508	0.0127	0.0022	0.107	0.0058	0.759
2085	601567	0.16	-5.88	NaN	3.32	NaN	23159.05	13.65	NaN	08-22	3.27	11.55	32.9785	231.5905	0.1632	2004.142	1.4125	1.477	121.8687	2.0313	88.6132	0.326	552.1472	4.9604	17.5627	14.2436	3.3574	-5.8824	14.2156	1.7544	1.5168	99.0552	12627.3885	62.2492	37.7508	0.0127	0.0022	0.107	0.0058	0.759
2086	300197	0.18	-5.26	NaN	5.13	NaN	26925.76	51.8	NaN	08-22	5.11	9.63	25.4946	269.2576	0.1771	2794.8301	1.8391	3.9031	46.1172	0.563	319.7158	0.3625	496.5517	92.8353	48.63	12.6866	50.6844	-5.2632	10.2779	1.4615	0.7708	51.8305	364.3437	38.2238	61.7762	0.0522	0.0103	0.5501	0.0167	2.5142
2087	300197	0.18	-5.26	NaN	5.13	NaN	26925.76	51.8	NaN	08-22	5.11	9.63	25.4946	269.2576	0.1771	2794.8301	1.8391	3.9031	46.1172	0.563	319.7158	0.3625	496.5517	92.8353	48.63	12.6866	50.6844	-5.2632	10.2779	1.4615	0.7708	51.8305	364.3437	38.2238	61.7762	0.0522	0.0103	0.5501	0.0167	2.5142
2088	002193	0.07	-12.5	NaN	0.78	NaN	1935.5	44.64	NaN	08-22	0.78	3.62	19.0781	19.355	0.0739	534.4395	2.042	1.1752	153.1654	0.858	209.7902	0.1922	936.5245	104.3013	59.1586	270.2772	125.3987	-12.5	256.0129	2.0302	1.5985	87.3711	195.6968	59.5792	40.4208	-0.6206	-0.0766	-15.5724	-0.1896	-24.5149
2089	002193	0.07	-12.5	NaN	0.78	NaN	1935.5	44.64	NaN	08-22	0.78	3.62	19.0781	19.355	0.0739	534.4395	2.042	1.1752	153.1654	0.858	209.7902	0.1922	936.5245	104.3013	59.1586	270.2772	125.3987	-12.5	256.0129	2.0302	1.5985	87.3711	195.6968	59.5792	40.4208	-0.6206	-0.0766	-15.5724	-0.1896	-24.5149
2090	002627	0.24	28.55	NaN	3.41	NaN	3203.73	28.55	NaN	08-22	3.4	3.32	12.4212	32.0373	0.2399	964.5038	7.2247	45.9889	3.914	4.4959	40.0365	1.0799	166.6821	18.8723	32.2023	-4.4852	5.9595	28.5485	1.5182	0.8947	0.6904	31.4139	466.7124	45.5147	54.4853	0.0387	0.016	1.122	0.0295	3.6861
2091	002627	0.24	28.55	NaN	3.41	NaN	3203.73	28.55	NaN	08-22	3.4	3.32	12.4212	32.0373	0.2399	964.5038	7.2247	45.9889	3.914	4.4959	40.0365	1.0799	166.6821	18.8723	32.2023	-4.4852	5.9595	28.5485	1.5182	0.8947	0.6904	31.4139	466.7124	45.5147	54.4853	0.0387	0.016	1.122	0.0295	3.6861
2092	600311	0.01	-107.94	NaN	0.4	NaN	328.24	-107.81	NaN	08-22	0.39	3.18	4.7682	3.2824	0.0049	103.2072	0.155	9977.0518	0.018	1.2166	147.9533	0.6834	263.3889	1447.5709	NaN	-2.1964	1.4478	-107.9365	-2.1964	1.1281	0.5787	36.3163	-5527.4016	86.4134	13.5866	0.4811	0.0517	15.1271	0.3803	40.5659
2093	600311	0.01	-107.94	NaN	0.4	NaN	328.24	-107.81	NaN	08-22	0.39	3.18	4.7682	3.2824	0.0049	103.2072	0.155	9977.0518	0.018	1.2166	147.9533	0.6834	263.3889	1447.5709	NaN	-2.1964	1.4478	-107.9365	-2.1964	1.1281	0.5787	36.3163	-5527.4016	86.4134	13.5866	0.4811	0.0517	15.1271	0.3803	40.5659
2094	002049	0.2	-17.84	NaN	3.8	NaN	12348.08	-17.86	NaN	08-22	3.75	15.42	32.8336	123.4808	0.2034	800.5337	1.3192	1.0873	165.5477	0.9966	180.6141	0.3503	513.8453	24.0059	-17.8452	8.4911	11.3683	-17.8442	10.0423	3.3626	2.576	110.0372	2031.6817	71.4198	28.5802	0.2587	0.0444	1.7012	0.1554	29.8689
2095	002049	0.2	-17.84	NaN	3.8	NaN	12348.08	-17.86	NaN	08-22	3.75	15.42	32.8336	123.4808	0.2034	800.5337	1.3192	1.0873	165.5477	0.9966	180.6141	0.3503	513.8453	24.0059	-17.8452	8.4911	11.3683	-17.8442	10.0423	3.3626	2.576	110.0372	2031.6817	71.4198	28.5802	0.2587	0.0444	1.7012	0.1554	29.8689
2096	000636	0.12	33.33	NaN	2.45	NaN	11168.95	38.37	NaN	08-22	2.49	7.58	22.1698	111.6895	0.1247	1472.0373	1.6443	1.6973	106.0508	2.3433	76.8147	0.5021	358.4943	20.4043	38.1258	-2.0205	-0.9895	33.3333	-2.2553	1.6905	1.3869	35.272	853.1341	69.1476	30.8524	0.0501	0.0112	0.6286	0.0363	4.3166
2097	000636	0.12	33.33	NaN	2.45	NaN	11168.95	38.37	NaN	08-22	2.49	7.58	22.1698	111.6895	0.1247	1472.0373	1.6443	1.6973	106.0508	2.3433	76.8147	0.5021	358.4943	20.4043	38.1258	-2.0205	-0.9895	33.3333	-2.2553	1.6905	1.3869	35.272	853.1341	69.1476	30.8524	0.0501	0.0112	0.6286	0.0363	4.3166
2098	002708	0.03	-63.32	NaN	0.81	NaN	1234.39	-61.17	NaN	08-22	0.8	1.77	24.6251	12.3439	0.0262	695.9485	1.4824	1.8568	96.941	1.9342	93.0617	0.5933	303.3878	63.041	-61.0723	1.7474	2.9379	-63.3194	1.7482	1.6814	1.2636	21.8284	240.3445	66.0998	33.9002	0.1068	0.0322	6.0233	0.0949	11.0164
2099	002708	0.03	-63.32	NaN	0.81	NaN	1234.39	-61.17	NaN	08-22	0.8	1.77	24.6251	12.3439	0.0262	695.9485	1.4824	1.8568	96.941	1.9342	93.0617	0.5933	303.3878	63.041	-61.0723	1.7474	2.9379	-63.3194	1.7482	1.6814	1.2636	21.8284	240.3445	66.0998	33.9002	0.1068	0.0322	6.0233	0.0949	11.0164
2100	300472	0.04	0.0	NaN	1.04	NaN	403.03	34.92	NaN	08-22	1.04	3.18	30.7641	4.0303	0.0403	126.5847	1.2657	0.6243	288.3229	1.2372	145.4898	0.3336	539.5683	90.0179	32.6359	4.0544	17.9518	0.0	3.8073	1.9167	1.5558	28.041	320.8446	65.4893	34.5107	0.1062	0.0227	3.4073	0.0658	7.0889
2101	300472	0.04	0.0	NaN	1.04	NaN	403.03	34.92	NaN	08-22	1.04	3.18	30.7641	4.0303	0.0403	126.5847	1.2657	0.6243	288.3229	1.2372	145.4898	0.3336	539.5683	90.0179	32.6359	4.0544	17.9518	0.0	3.8073	1.9167	1.5558	28.041	320.8446	65.4893	34.5107	0.1062	0.0227	3.4073	0.0658	7.0889
2102	002102	0.03	-72.84	NaN	1.71	NaN	7860.16	-3.0	NaN	08-22	1.53	2.0	5.214	78.6016	0.0298	3920.6385	1.4885	11.5033	15.6477	7.8727	22.8638	1.8085	99.53	647.0046	-2.6492	72.1725	58.4291	-72.8417	73.4012	1.5814	1.1487	41.2064	393.9563	67.8971	32.1029	-0.0453	-0.0234	-2.2792	-0.073	-11.9048
2103	002102	0.03	-72.84	NaN	1.71	NaN	7860.16	-3.0	NaN	08-22	1.53	2.0	5.214	78.6016	0.0298	3920.6385	1.4885	11.5033	15.6477	7.8727	22.8638	1.8085	99.53	647.0046	-2.6492	72.1725	58.4291	-72.8417	73.4012	1.5814	1.1487	41.2064	393.9563	67.8971	32.1029	-0.0453	-0.0234	-2.2792	-0.073	-11.9048
2104	300218	0.01	-90.93	NaN	0.3	NaN	303.9	-90.92	NaN	08-22	0.3	0.44	19.8383	3.039	0.014	690.6034	3.1826	5.1843	34.7202	2.0236	88.9504	0.876	205.4795	2.6149	-89.8138	0.9248	7.063	-90.9268	0.946	0.9924	0.6528	44.2301	133.4487	52.5556	47.4444	-0.0131	-0.0046	-2.4198	-0.0096	-1.0841
2105	300218	0.01	-90.93	NaN	0.3	NaN	303.9	-90.92	NaN	08-22	0.3	0.44	19.8383	3.039	0.014	690.6034	3.1826	5.1843	34.7202	2.0236	88.9504	0.876	205.4795	2.6149	-89.8138	0.9248	7.063	-90.9268	0.946	0.9924	0.6528	44.2301	133.4487	52.5556	47.4444	-0.0131	-0.0046	-2.4198	-0.0096	-1.0841
2106	603196	0.13	25.16	NaN	4.54	NaN	2524.06	32.2	NaN	08-22	2.87	5.48	62.6775	25.2406	0.1051	459.7807	1.9157	7.3751	24.4064	0.7997	225.0844	0.7192	250.2781	13.9925	26.6503	NaN	NaN	25.1649	NaN	3.9092	2.9091	99.2921	1477.0197	79.2008	20.7992	0.0248	0.0102	0.4929	0.0492	5.3985
2107	603196	0.13	25.16	NaN	4.54	NaN	2524.06	32.2	NaN	08-22	2.87	5.48	62.6775	25.2406	0.1051	459.7807	1.9157	7.3751	24.4064	0.7997	225.0844	0.7192	250.2781	13.9925	26.6503	NaN	NaN	25.1649	NaN	3.9092	2.9091	99.2921	1477.0197	79.2008	20.7992	0.0248	0.0102	0.4929	0.0492	5.3985
2108	300683	0.9	13.92	NaN	9.51	NaN	6953.86	13.12	NaN	08-22	9.07	17.89	95.3485	69.5386	0.897	388.6312	5.0135	1.7132	105.0665	1.1497	156.5626	0.4234	425.1299	16.9193	12.065	NaN	NaN	13.9241	NaN	3.0965	3.0423	212.4137	-2120.6691	71.0818	28.9182	0.1199	0.0429	0.6767	0.1484	15.3608
2109	300683	0.9	13.92	NaN	9.51	NaN	6953.86	13.12	NaN	08-22	9.07	17.89	95.3485	69.5386	0.897	388.6312	5.0135	1.7132	105.0665	1.1497	156.5626	0.4234	425.1299	16.9193	12.065	NaN	NaN	13.9241	NaN	3.0965	3.0423	212.4137	-2120.6691	71.0818	28.9182	0.1199	0.0429	0.6767	0.1484	15.3608
2110	002295	0.15	740.68	NaN	3.43	NaN	3743.03	740.73	NaN	08-22	3.37	1.48	4.4331	37.4303	0.1488	2514.965	9.9994	4.81	37.422	9.7408	18.479	1.9002	94.7269	48.0731	740.734	5.2304	24.3042	740.678	5.2304	2.2985	1.8978	42.2279	372.6802	63.8541	36.1459	-0.1103	-0.1596	-7.4125	-0.4414	-44.5563
2111	002295	0.15	740.68	NaN	3.43	NaN	3743.03	740.73	NaN	08-22	3.37	1.48	4.4331	37.4303	0.1488	2514.965	9.9994	4.81	37.422	9.7408	18.479	1.9002	94.7269	48.0731	740.734	5.2304	24.3042	740.678	5.2304	2.2985	1.8978	42.2279	372.6802	63.8541	36.1459	-0.1103	-0.1596	-7.4125	-0.4414	-44.5563
2112	300380	-0.05	-200.0	NaN	-1.78	NaN	-690.48	-191.76	NaN	08-22	-1.79	-3.43	35.5279	-6.9048	-0.0502	201.2631	1.4643	1.3006	138.3977	1.094	164.5338	0.4259	422.6344	25.6976	-310.5837	-7.5541	6.5853	-200.0	-8.112	2.7902	1.9354	67.6237	3068.9133	72.1286	27.8714	-0.6196	-0.2184	NaN	-0.7837	-78.3653
2113	300380	-0.05	-200.0	NaN	-1.78	NaN	-690.48	-191.76	NaN	08-22	-1.79	-3.43	35.5279	-6.9048	-0.0502	201.2631	1.4643	1.3006	138.3977	1.094	164.5338	0.4259	422.6344	25.6976	-310.5837	-7.5541	6.5853	-200.0	-8.112	2.7902	1.9354	67.6237	3068.9133	72.1286	27.8714	-0.6196	-0.2184	NaN	-0.7837	-78.3653
2114	002359	0.05	-4.94	NaN	1.0	NaN	2551.9	11.93	10转7	08-22	0.43	3.7	25.9277	25.519	0.0399	688.8125	1.077	0.8864	203.0686	1.8599	96.7794	0.2859	629.5908	80.059	12.0797	511.5751	575.7877	-4.936	511.4926	1.4003	1.3018	86.7398	684.0296	59.8646	40.1354	0.6302	0.0441	17.0133	0.1098	17.0245
2115	002359	0.05	-4.94	NaN	1.0	NaN	2551.9	11.93	10转7	08-22	0.43	3.7	25.9277	25.519	0.0399	688.8125	1.077	0.8864	203.0686	1.8599	96.7794	0.2859	629.5908	80.059	12.0797	511.5751	575.7877	-4.936	511.4926	1.4003	1.3018	86.7398	684.0296	59.8646	40.1354	0.6302	0.0441	17.0133	0.1098	17.0245
2116	002696	0.08	5.35	NaN	1.41	NaN	1455.26	5.39	NaN	08-22	1.42	1.66	10.5422	14.5526	0.0826	874.4515	4.9684	2.5964	69.3268	2.6773	67.2319	0.9475	189.9736	1.854	19.696	5.1352	-1.1318	5.3503	4.3374	1.2164	0.8521	24.1686	226.642	58.9516	41.0484	0.0334	0.0154	1.6739	0.0374	3.8599
2117	002696	0.08	5.35	NaN	1.41	NaN	1455.26	5.39	NaN	08-22	1.42	1.66	10.5422	14.5526	0.0826	874.4515	4.9684	2.5964	69.3268	2.6773	67.2319	0.9475	189.9736	1.854	19.696	5.1352	-1.1318	5.3503	4.3374	1.2164	0.8521	24.1686	226.642	58.9516	41.0484	0.0334	0.0154	1.6739	0.0374	3.8599
2118	300461	0.22	340.0	NaN	4.85	NaN	1512.92	319.22	NaN	08-22	4.71	6.41	41.2604	15.1292	0.2144	235.7882	3.3424	0.9203	195.5884	0.9517	189.1352	0.4599	391.3894	347.2694	794.066	38.4715	227.7414	340.0	10.1291	1.1873	0.8158	19.6458	1104.1545	37.5239	62.4761	-0.2889	-0.0634	-2.1113	-0.1015	-14.6805
2119	300461	0.22	340.0	NaN	4.85	NaN	1512.92	319.22	NaN	08-22	4.71	6.41	41.2604	15.1292	0.2144	235.7882	3.3424	0.9203	195.5884	0.9517	189.1352	0.4599	391.3894	347.2694	794.066	38.4715	227.7414	340.0	10.1291	1.1873	0.8158	19.6458	1104.1545	37.5239	62.4761	-0.2889	-0.0634	-2.1113	-0.1015	-14.6805
2120	002086	0.15	-1.64	NaN	3.54	NaN	10293.87	96.73	NaN	08-22	3.47	24.55	28.9807	102.9387	0.1496	419.1405	0.6094	1.4822	121.4411	0.2993	601.4033	0.2209	814.8483	14.8133	92.2717	4.4197	7.7644	-1.6426	4.4822	2.7638	1.4196	69.5491	826.8369	73.3912	26.6088	-0.0824	-0.0085	-0.342	-0.0319	-4.615
2121	002086	0.15	-1.64	NaN	3.54	NaN	10293.87	96.73	NaN	08-22	3.47	24.55	28.9807	102.9387	0.1496	419.1405	0.6094	1.4822	121.4411	0.2993	601.4033	0.2209	814.8483	14.8133	92.2717	4.4197	7.7644	-1.6426	4.4822	2.7638	1.4196	69.5491	826.8369	73.3912	26.6088	-0.0824	-0.0085	-0.342	-0.0319	-4.615
2122	300477	0.12	9.09	NaN	3.75	NaN	3356.77	11.66	NaN	08-22	3.85	5.31	25.3376	33.5677	0.1199	631.0474	2.2556	0.7151	251.713	2.1333	84.3763	0.4515	398.6711	30.9506	9.069	20.7062	28.2735	9.0909	20.9998	1.1629	0.9518	11.689	-18410.1702	40.5658	59.4342	-0.077	-0.0226	-1.4469	-0.038	-3.9535
